loadingOrder,timestamp,longitude,latitude,carrierName,vesselMMSI,onboardDate,ETA,creatDate
CF946210847851,2019-04-02T05:41:28.000Z,139.307427,40.780312,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T06:41:28.000Z,139.58791200000002,40.928193,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T06:49:28.000Z,139.6234,40.949688,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T07:09:28.000Z,139.71459299999998,41.006438,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T07:21:28.000Z,139.77113,41.042028,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T07:25:28.000Z,139.79021,41.053865,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T07:41:28.000Z,139.867043,41.100788,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T08:13:28.000Z,140.020907,41.190743,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T08:17:28.000Z,140.041278,41.201677,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T08:37:28.000Z,140.144815,41.254007,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T08:57:28.000Z,140.259217,41.302792,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T09:09:28.000Z,140.332148,41.332,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T09:17:28.000Z,140.37954,41.351527,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T09:33:28.000Z,140.473077,41.392005,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T09:53:28.000Z,140.583827,41.452618,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T09:57:28.000Z,140.604982,41.465583,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T10:17:28.000Z,140.711703,41.52814,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T10:21:28.000Z,140.73342,41.540605,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T10:37:28.000Z,140.82753200000005,41.584132,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T10:45:28.000Z,140.87606499999995,41.605957,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T11:09:28.000Z,141.050722,41.615697,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T11:21:28.000Z,141.137193,41.618333,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T11:25:28.000Z,141.163118,41.621213,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T11:41:28.000Z,141.265315,41.619783,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T11:45:28.000Z,141.290493,41.619158,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T12:09:58.000Z,141.445345,41.620305,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T12:17:28.000Z,141.496158,41.621218,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T12:33:28.000Z,141.60761000000005,41.619902,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T12:37:28.000Z,141.634943,41.619457,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T12:45:28.000Z,141.687447,41.620888,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T12:53:28.000Z,141.738233,41.623475,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T12:57:28.000Z,141.763478,41.62493,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T13:13:28.000Z,141.863132,41.630727,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T13:25:28.000Z,141.936937,41.634937,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T14:29:28.000Z,142.323642,41.64442,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T14:45:28.000Z,142.420468,41.64151500000001,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T15:09:28.000Z,142.56841,41.642132,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T15:37:28.000Z,142.740933,41.643812,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T15:53:28.000Z,142.839113,41.642105,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T17:29:58.000Z,143.406477,41.70108,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T20:49:28.000Z,144.464093,42.181133,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T23:37:28.000Z,145.325307,42.605413,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T23:40:28.000Z,145.34088,42.61288,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T23:41:58.000Z,145.34848,42.616533,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-02T23:55:28.000Z,145.41832,42.649467,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T07:36:28.000Z,147.924552,43.75077,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T07:38:08.000Z,147.9328,43.75424,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T10:33:58.000Z,148.911627,44.17805300000001,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T10:40:28.000Z,148.947547,44.192933,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T12:37:28.000Z,149.59706,44.484563,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T16:00:58.000Z,150.760973,44.942478,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T22:12:58.000Z,152.965173,45.74784,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T22:13:28.000Z,152.968,45.74872,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T22:16:28.000Z,152.986267,45.754853,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T23:05:18.000Z,153.274667,45.857448,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T23:07:58.000Z,153.290827,45.86344,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T23:09:28.000Z,153.29936,45.866613,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CF946210847851,2019-04-03T23:09:58.000Z,153.302453,45.867787,OIEQNT,R5480015614,2019/04/02  02:42:28,2019/04/26  01:11:23,2020/06/18  21:15:16
CI265639541482,2020-01-14T02:21:58.000Z,114.295138,22.56261,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T02:22:08.000Z,114.295548,22.562617000000003,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T02:27:08.000Z,114.3073,22.561793,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T02:34:38.000Z,114.321183,22.558133,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T02:52:08.000Z,114.374568,22.539055,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T03:12:28.000Z,114.4226,22.500958,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T03:47:18.000Z,114.465785,22.43692,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T03:51:38.000Z,114.473107,22.421628,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T03:52:38.000Z,114.474957,22.417943,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T03:54:38.000Z,114.47886499999998,22.410422,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T04:08:08.000Z,114.522727,22.366373,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T04:23:08.000Z,114.598117,22.323287,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T04:32:08.000Z,114.644368,22.295627,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T04:34:08.000Z,114.654558,22.290615,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T04:41:38.000Z,114.689433,22.274067,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T04:42:08.000Z,114.691572,22.273075,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T04:43:08.000Z,114.695845,22.27106,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T04:52:08.000Z,114.733957,22.250992,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T04:55:08.000Z,114.7472,22.245173,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T05:00:58.000Z,114.77253799999998,22.236047,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T05:05:58.000Z,114.797115,22.227287,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T05:24:28.000Z,114.88588500000002,22.19438,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T05:40:08.000Z,114.959392,22.160317000000006,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T05:42:08.000Z,114.968352,22.156025,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T05:49:38.000Z,115.003012,22.141607,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T05:53:08.000Z,115.017657,22.136265,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T05:54:38.000Z,115.026912,22.132902,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T05:58:58.000Z,115.046008,22.125902,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T06:41:38.000Z,115.259157,22.070302,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T06:42:38.000Z,115.264268,22.069843,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T08:23:18.000Z,115.794695,22.035037,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T08:29:48.000Z,115.829035,22.03268,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T09:10:38.000Z,116.043498,22.022232,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T09:11:38.000Z,116.048812,22.021963,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T09:24:48.000Z,116.117522,22.01922,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T09:54:48.000Z,116.273942,22.01326,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T10:17:48.000Z,116.394565,22.008397,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T10:50:48.000Z,116.567573,21.995012,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T12:17:38.000Z,117.017633,22.01395,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T12:25:38.000Z,117.058939,22.031548,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T16:18:18.000Z,118.279315,22.212020000000006,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T19:01:18.000Z,119.108117,22.28265,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:28:48.000Z,119.942733,22.450395,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:32:48.000Z,119.959938,22.454052,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:34:48.000Z,119.96723,22.456162,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:50:38.000Z,120.010432,22.468827,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:53:28.000Z,120.016137,22.47068,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:53:38.000Z,120.016488,22.470793,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:54:28.000Z,120.018317,22.471438,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:54:38.000Z,120.01869,22.471575,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:55:28.000Z,120.020608,22.472298,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:55:38.000Z,120.020988,22.472455,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:56:38.000Z,120.02338799999998,22.473383,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:57:08.000Z,120.024542,22.473838,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:57:38.000Z,120.025755,22.474285,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:58:08.000Z,120.026993,22.474738,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:58:38.000Z,120.028217,22.47511,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T21:59:38.000Z,120.030693,22.476017,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:01:08.000Z,120.03437,22.477407,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:03:18.000Z,120.039462,22.479158,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:04:18.000Z,120.041738,22.480015,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:04:38.000Z,120.0425,22.480292,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:05:18.000Z,120.043997,22.480857,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:05:38.000Z,120.044745,22.481128,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:06:18.000Z,120.04623,22.481638,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:07:18.000Z,120.04841,22.48245,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:07:38.000Z,120.049157,22.482727,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:08:18.000Z,120.050605,22.48319,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:08:38.000Z,120.051303,22.483415,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:09:18.000Z,120.052818,22.483915,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:09:38.000Z,120.053568,22.484142,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:10:38.000Z,120.055802,22.484845,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:11:18.000Z,120.057262,22.485273,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:11:38.000Z,120.058042,22.485512,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:12:18.000Z,120.059515,22.485978,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:13:18.000Z,120.06171299999998,22.48672,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:14:18.000Z,120.063925,22.48746,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:16:18.000Z,120.068347,22.488938,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:17:18.000Z,120.07053700000002,22.489735,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:20:18.000Z,120.076748,22.491792,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:21:18.000Z,120.078585,22.492377,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:25:18.000Z,120.08416,22.494543,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:26:58.000Z,120.08655,22.495447,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:27:58.000Z,120.088142,22.496133,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:34:08.000Z,120.100195,22.499457,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:35:08.000Z,120.10262,22.499772,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:37:08.000Z,120.107683,22.500428,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:38:08.000Z,120.110172,22.500687,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:39:08.000Z,120.112713,22.50103,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:42:58.000Z,120.122565,22.502465,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:43:08.000Z,120.12299,22.50254,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
CI265639541482,2020-01-14T22:43:58.000Z,120.125148,22.502868,OIEQNT,S7020352560,2020/01/14  02:21:58,2020/02/07  00:50:53,2020/06/18  21:15:16
