loadingOrder,timestamp,longitude,latitude,carrierName,vesselMMSI,onboardDate,ETA,creatDate
GI680664925039,2019-05-25T10:24:18.000Z,114.007382,22.3452,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:25:18.000Z,113.98698799999998,22.345137,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:25:48.000Z,114.014722,22.345227,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:26:48.000Z,114.019492,22.345232,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:28:18.000Z,114.026408,22.345885,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:43:58.000Z,114.069073,22.358247,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:44:18.000Z,114.070057,22.35767,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:45:18.000Z,114.072175,22.355397,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:50:08.000Z,114.078665,22.338553,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:51:08.000Z,114.080087,22.334525,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:51:58.000Z,114.08129,22.331872,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:52:08.000Z,114.081887,22.330820000000006,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:56:08.000Z,114.09175,22.320462,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:56:18.000Z,114.092282,22.320198,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:56:38.000Z,114.093258,22.319785,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:56:48.000Z,114.093752,22.319613,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:56:58.000Z,114.094245,22.319470000000006,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:57:08.000Z,114.094688,22.319370000000006,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T10:57:18.000Z,114.09518,22.319282,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T11:06:28.000Z,114.115155,22.323817,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T11:06:38.000Z,114.115375,22.323975,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T11:06:48.000Z,114.115608,22.324157,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T11:06:58.000Z,114.115832,22.324345,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T11:11:48.000Z,114.119272,22.33022,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T13:53:48.000Z,114.116347,22.335703,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T14:05:48.000Z,114.116407,22.335608,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T14:41:48.000Z,114.116368,22.335672,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T17:50:48.000Z,114.116397,22.335658,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T18:08:48.000Z,114.116355,22.33567,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T19:47:48.000Z,114.116353,22.3357,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T20:02:48.000Z,114.116408,22.335717,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T20:59:48.000Z,114.11636,22.335578,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:17:48.000Z,114.116498,22.335742,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:35:28.000Z,114.116473,22.335693,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:40:48.000Z,114.11638,22.33565,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:45:38.000Z,114.116467,22.335815,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:47:18.000Z,114.116815,22.336062,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:47:58.000Z,114.11703,22.336103,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:49:18.000Z,114.117505,22.335748,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:50:18.000Z,114.117923,22.33522,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:51:18.000Z,114.1185,22.334507,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:52:08.000Z,114.119105,22.33383,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:52:18.000Z,114.119258,22.333687,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:54:08.000Z,114.120902,22.332727,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:54:28.000Z,114.121175,22.332667,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:55:08.000Z,114.121597,22.332647,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T21:56:18.000Z,114.121962,22.33278,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:00:28.000Z,114.121847,22.332635,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:00:48.000Z,114.121772,22.332443,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:01:08.000Z,114.121635,22.33221,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:01:28.000Z,114.121482,22.331955,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:01:48.000Z,114.121308,22.33169,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:01:58.000Z,114.121195,22.331523,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:02:08.000Z,114.121068,22.331375,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:02:18.000Z,114.12094,22.331222,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:02:28.000Z,114.120807,22.331063,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:02:48.000Z,114.120528,22.330745,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:02:58.000Z,114.120353,22.330555,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:03:18.000Z,114.120018,22.330185,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:03:48.000Z,114.119508,22.329575,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:03:58.000Z,114.119287,22.329342,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:04:08.000Z,114.119075,22.329122,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:04:18.000Z,114.118843,22.328905,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:04:48.000Z,114.11813,22.328225,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:04:58.000Z,114.117835,22.327962,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:05:08.000Z,114.117553,22.327720000000006,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:05:18.000Z,114.117263,22.327473,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:05:58.000Z,114.115972,22.326512,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:06:08.000Z,114.115575,22.326265,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:06:48.000Z,114.114067,22.32538,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:06:58.000Z,114.113603,22.325117,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:07:58.000Z,114.110945,22.323728,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:08:28.000Z,114.109528,22.322937,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:08:58.000Z,114.108027,22.322135,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:09:58.000Z,114.104882,22.320485,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:10:28.000Z,114.103337,22.319538,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:10:58.000Z,114.101823,22.318503,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:11:28.000Z,114.100385,22.317353,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:12:28.000Z,114.097732,22.314745,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:12:58.000Z,114.096422,22.313363,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:13:28.000Z,114.095483,22.311797,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:13:58.000Z,114.094995,22.310118,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:14:28.000Z,114.094863,22.308378,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:15:28.000Z,114.095295,22.304757,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:16:28.000Z,114.096273,22.300938,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:17:28.000Z,114.097635,22.296915,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:18:28.000Z,114.099065,22.292725,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:18:58.000Z,114.099822,22.290535,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:19:28.000Z,114.100578,22.288312,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:20:28.000Z,114.102105,22.283913,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:20:58.000Z,114.102888,22.281637,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:21:28.000Z,114.10366299999998,22.279363,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:21:58.000Z,114.104552,22.277232,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:22:28.000Z,114.105422,22.275212,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:23:28.000Z,114.107045,22.271365,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:23:58.000Z,114.10783700000002,22.26954,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:24:58.000Z,114.109353,22.266062,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:26:58.000Z,114.112163,22.259717,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T22:27:58.000Z,114.113498,22.256805,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:03:38.000Z,114.19353999999998,22.171035,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:04:38.000Z,114.195462,22.168005,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:05:08.000Z,114.196327,22.166618,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:05:38.000Z,114.197213,22.165162,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:06:08.000Z,114.198028,22.163837,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:18:38.000Z,114.21263700000002,22.134952,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:20:38.000Z,114.213478,22.130438,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:22:38.000Z,114.214335,22.12592,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:26:58.000Z,114.217692,22.116328,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:57:48.000Z,114.32772,22.106515,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:58:18.000Z,114.329498,22.106403,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:59:18.000Z,114.333068,22.106188,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-25T23:59:48.000Z,114.334855,22.106087,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:00:48.000Z,114.33843,22.105885,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:03:18.000Z,114.3475,22.105447,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:04:18.000Z,114.351278,22.105045,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:17:48.000Z,114.403173,22.085715,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:18:18.000Z,114.405047,22.085037,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:19:18.000Z,114.408902,22.083625,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:19:48.000Z,114.410895,22.082907,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:20:18.000Z,114.412753,22.082237,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:20:48.000Z,114.41473700000002,22.08152,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:21:18.000Z,114.416583,22.080852,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:21:48.000Z,114.418545,22.080133,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:21:58.000Z,114.419115,22.079925,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:22:08.000Z,114.419753,22.079695,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:22:18.000Z,114.420395,22.079458,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:22:28.000Z,114.421097,22.0792,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:22:38.000Z,114.421735,22.078967,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:22:48.000Z,114.422372,22.078733,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:22:58.000Z,114.422945,22.078527,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:23:18.000Z,114.424222,22.078065,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:23:28.000Z,114.424925,22.07781,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:23:38.000Z,114.425565,22.07758,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:23:48.000Z,114.426203,22.07735,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:23:58.000Z,114.426772,22.077145,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:24:18.000Z,114.42803700000002,22.076685,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:24:28.000Z,114.428733,22.076432,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
GI680664925039,2019-05-26T00:24:38.000Z,114.429368,22.0762,UQCRKD,U3723243099,2019/05/25  09:53:28,2019/06/22  18:32:00,2020/06/18  20:08:34
