loadingOrder,change_ship,label,leave_port_lat,leave_port_lon,des_port_lat,des_port_lon
HC849768114998,0,602459.0,22.559462,113.86305800000001,18.936253,72.93839
WH390557201392,0,401749.0,22.246522,114.167519,35.616509,139.792252
RY193300426137,0,417819.0,22.246522,114.167519,35.616509,139.792252
VL604417987376,0,529677.0,22.559462,113.86305800000001,-6.119484,106.881179
TF579197025676,0,420498.0,22.559462,113.86305800000001,37.461975,126.62145100000001
LS119746643284,0,379776.0,22.246522,114.167519,3.034709,101.361204
RA243574542716,0,371798.0,22.559462,113.86305800000001,13.079153,100.88608
LO989172554403,0,290365.0,22.5777,114.275347,22.304439000000002,91.79332099999999
JD313653863491,0,265513.0,22.559462,113.86305800000001,13.756824,121.046856
KV749803982364,0,355683.0,22.559462,113.86305800000001,-6.119484,106.881179
YL928700328356,0,393075.0,22.559462,113.86305800000001,-6.119484,106.881179
HE638600432108,0,364596.0,22.559462,113.86305800000001,34.717673,135.421044
KD208860815914,0,441941.0,22.559462,113.86305800000001,13.756824,121.046856
UJ735313997157,0,266784.0,22.559462,113.86305800000001,13.756824,121.046856
NR936121406898,0,434207.0,22.559462,113.86305800000001,34.717673,135.421044
GV500007324591,0,884744.0,22.5777,114.275347,51.90936,4.6026739999999995
PD664346373381,0,457297.0,22.419915,114.13970900000001,3.034709,101.361204
WM172919556574,0,392880.0,22.559462,113.86305800000001,37.461975,126.62145100000001
SF958754935567,0,830281.0,22.5777,114.275347,13.066265,80.282252
YP971208527652,0,290143.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
HS301328702931,0,438955.0,22.559462,113.86305800000001,-7.221265,112.73161699999999
QH598159279764,0,387696.0,22.559462,113.86305800000001,-6.119484,106.881179
JJ626204275717,0,813209.0,22.559462,113.86305800000001,-6.726685000000001,146.98470700000001
YS179798556958,0,767458.0,22.246522,114.167519,-29.868304,31.050079999999998
UQ417881627591,0,493204.00000000006,22.559462,113.86305800000001,-6.119484,106.881179
BC864042177995,0,260906.00000000003,22.559462,113.86305800000001,13.756824,121.046856
IC268213206768,0,366964.0,22.5777,114.275347,13.756824,121.046856
WY265755532377,0,412061.0,22.246522,114.167519,35.616509,139.792252
LJ193380746955,0,438010.0,22.559462,113.86305800000001,35.616509,139.792252
QT413543766243,0,457012.0,22.559462,113.86305800000001,35.616509,139.792252
QY840354578120,0,370868.0,22.559462,113.86305800000001,14.584285000000001,120.967396
VM687249569694,0,574259.0,22.559462,113.86305800000001,-23.954513000000002,-46.28402
IR393259409248,0,547673.0,22.559462,113.86305800000001,-6.119484,106.881179
TY332843224365,0,761844.0,22.5777,114.275347,-12.030142999999999,-77.13264699999999
HS907328092217,0,756301.0,22.5777,114.275347,6.984864999999999,79.891802
YD841734781896,0,499072.00000000006,22.246522,114.167519,35.616509,139.792252
XG899416928846,0,402032.0,22.559462,113.86305800000001,-6.119484,106.881179
ZV189530679533,0,474539.00000000006,22.559462,113.86305800000001,-6.119484,106.881179
WK528410118953,0,450886.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
TP858962227131,0,398527.0,22.559462,113.86305800000001,35.689487,139.691706
TI248433544844,0,457736.0,22.559462,113.86305800000001,34.717673,135.421044
NL266702995574,0,353768.0,22.559462,113.86305800000001,3.034709,101.361204
OY651978579886,0,888579.0,22.559462,113.86305800000001,13.066265,80.282252
BP154886615132,0,356633.0,22.559462,113.86305800000001,10.283164,123.87475
XC902682023464,0,551842.0,22.559462,113.86305800000001,-6.119484,106.881179
AQ327979205838,0,400746.0,22.559462,113.86305800000001,3.034709,101.361204
NX800837353614,0,292444.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
KW725703915286,0,765306.0,22.559462,113.86305800000001,6.984864999999999,79.891802
PM306559728854,0,337382.0,22.5777,114.275347,1.3031409999999999,103.70461999999999
KF269694247209,0,372503.0,22.694213,113.653433,-6.119484,106.881179
TP722441612213,0,353132.0,22.246522,114.167519,19.085960999999998,-104.305571
DP730196658534,0,377343.0,22.559462,113.86305800000001,-6.119484,106.881179
RQ980693594767,0,384876.0,22.559462,113.86305800000001,-6.119484,106.881179
LJ294692264012,0,376804.0,22.559462,113.86305800000001,3.034709,101.361204
EC544089238964,0,381182.0,22.559462,113.86305800000001,35.616509,139.792252
WO446950558999,0,392587.0,22.559462,113.86305800000001,13.721708999999999,100.710983
GZ811374971180,0,435679.0,22.559462,113.86305800000001,13.079153,100.88608
CY810716674046,0,279330.0,22.419915,114.13970900000001,14.584285000000001,120.967396
RG796224192488,0,402032.0,22.559462,113.86305800000001,-6.119484,106.881179
HH120569198682,0,382640.0,22.559462,113.86305800000001,37.401819,126.626175
QE262748404235,0,482706.00000000006,22.559462,113.86305800000001,-6.119484,106.881179
JY999522130203,0,282254.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
CZ772524167888,0,292968.0,22.538085,113.8702,1.3031409999999999,103.70461999999999
RW966359513261,0,504319.00000000006,22.559462,113.86305800000001,34.717673,135.421044
TI912567680694,0,865452.0,22.419915,114.13970900000001,16.85484,96.190748
OX681304696147,0,263895.0,22.559462,113.86305800000001,14.584285000000001,120.967396
ZI464104950086,0,499826.00000000006,22.457789000000002,113.89657199999999,-6.2874870000000005,107.086487
LK275171098725,0,300088.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
AN605049121722,0,487448.00000000006,22.559462,113.86305800000001,-6.119484,106.881179
GQ942438784852,0,264054.0,22.559462,113.86305800000001,13.756824,121.046856
DE260709563299,0,360504.0,22.559462,113.86305800000001,3.034709,101.361204
LT121281829245,0,400599.0,22.419915,114.13970900000001,3.034709,101.361204
FH277643149921,0,265513.0,22.559462,113.86305800000001,13.756824,121.046856
WU605587516482,0,853494.0,22.5777,114.275347,16.85484,96.190748
MB424121629404,0,493780.00000000006,22.246522,114.167519,35.616509,139.792252
JM387042928876,0,588139.0,22.559462,113.86305800000001,7.072288,125.612734
DL769299737147,0,397073.0,22.559462,113.86305800000001,-6.119484,106.881179
LU914079717410,0,300088.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
UB990825640624,0,319587.0,22.538085,113.8702,1.3031409999999999,103.70461999999999
LG778582236224,0,345165.0,22.5777,114.275347,1.3031409999999999,103.70461999999999
UY331182065842,0,393075.0,22.559462,113.86305800000001,-6.119484,106.881179
XL631074662505,0,369388.0,22.559462,113.86305800000001,-6.119484,106.881179
GI634142142933,0,502523.00000000006,22.419915,114.13970900000001,-6.119484,106.881179
LN248027821571,0,590558.0,22.559462,113.86305800000001,-6.119484,106.881179
DQ323466074178,0,369782.0,22.559462,113.86305800000001,13.079153,100.88608
YN587495560907,0,754748.0,22.559462,113.86305800000001,-6.726685000000001,146.98470700000001
MO944066010841,0,348381.0,22.559462,113.86305800000001,13.721708999999999,100.710983
WN387482542024,0,282821.0,22.559462,113.86305800000001,37.461975,126.62145100000001
CT182831866512,0,329989.0,22.559462,113.86305800000001,3.034709,101.361204
IH425683230625,0,351970.0,22.559462,113.86305800000001,13.079153,100.88608
DK131819350794,0,390376.0,22.559462,113.86305800000001,13.079153,100.88608
QW415678158646,0,481698.00000000006,22.246522,114.167519,19.085960999999998,-104.305571
TF390953798428,0,350581.0,22.246522,114.167519,35.616509,139.792252
EF373739311546,0,392208.0,22.559462,113.86305800000001,-6.119484,106.881179
AL793494777774,0,391723.0,22.559462,113.86305800000001,3.034709,101.361204
UA788831907840,0,441410.0,22.419915,114.13970900000001,13.721708999999999,100.710983
KU759541065141,0,403315.0,22.559462,113.86305800000001,3.034709,101.361204
TU210519353799,0,405816.0,22.559462,113.86305800000001,13.079153,100.88608
RQ390033475646,0,376507.0,22.559462,113.86305800000001,3.034709,101.361204
VC841591956174,0,538636.0,22.559462,113.86305800000001,-6.119484,106.881179
CQ633261701621,0,452698.0,22.559462,113.86305800000001,-6.119484,106.881179
YR175923958174,0,551640.0,22.559462,113.86305800000001,-6.119484,106.881179
XP585353705169,0,728541.0,22.559462,113.86305800000001,6.984864999999999,79.891802
SA271038857785,0,369098.0,22.559462,113.86305800000001,10.283164,123.87475
KJ905243737280,0,492297.00000000006,22.559462,113.86305800000001,-6.119484,106.881179
OY720933835916,0,539489.0,22.559462,113.86305800000001,-6.119484,106.881179
MW472553769629,0,284774.0,22.559462,113.86305800000001,37.401819,126.626175
XO385824089425,0,375265.0,22.559462,113.86305800000001,34.717673,135.421044
SB390020770485,0,847599.0,22.5777,114.275347,13.066265,80.282252
CN628123004458,0,390932.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
UR833222123722,0,462667.0,22.559462,113.86305800000001,-6.119484,106.881179
XV291242353733,0,412310.0,22.559462,113.86305800000001,3.034709,101.361204
HO801606992857,0,361767.0,22.559462,113.86305800000001,3.034709,101.361204
LG243344729003,0,531773.0,22.559462,113.86305800000001,-6.119484,106.881179
EE323187873279,0,433115.0,22.559462,113.86305800000001,35.616509,139.792252
LP268138875768,0,319242.0,22.559462,113.86305800000001,13.079153,100.88608
IQ455582501128,0,337382.0,22.5777,114.275347,1.3031409999999999,103.70461999999999
HT540466482200,0,452165.0,22.559462,113.86305800000001,-6.119484,106.881179
NN282668505189,0,303392.0,22.559462,113.86305800000001,34.717673,135.421044
PH431952775295,0,303667.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
IG389752682803,0,894222.0,22.5777,114.275347,16.85484,96.190748
TC359617085873,0,360549.0,22.559462,113.86305800000001,3.034709,101.361204
RP492962489522,0,820175.0,22.5777,114.275347,22.304439000000002,91.79332099999999
NR492381906141,0,430214.0,22.559462,113.86305800000001,34.717673,135.421044
OE944978741998,0,320164.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
FO584336676359,0,405097.0,22.559462,113.86305800000001,13.079153,100.88608
FP522919499320,0,369331.0,22.559462,113.86305800000001,-6.119484,106.881179
YD604221238138,0,462345.0,22.559462,113.86305800000001,-6.119484,106.881179
EN334022797463,0,328547.0,22.559462,113.86305800000001,10.283164,123.87475
SX395226171243,0,529795.0,22.559462,113.86305800000001,13.079153,100.88608
WB561168545442,0,462667.0,22.559462,113.86305800000001,-6.119484,106.881179
PC275052082130,0,538575.0,22.559462,113.86305800000001,-6.119484,106.881179
ED610101904568,0,367737.0,22.559462,113.86305800000001,3.034709,101.361204
XS925096950740,0,547673.0,22.559462,113.86305800000001,-6.119484,106.881179
NN705264960487,0,663400.0,22.5777,114.275347,6.984864999999999,79.891802
WZ894836460824,0,616805.0,22.559462,113.86305800000001,13.721708999999999,100.710983
GX229553776491,0,340249.0,22.559462,113.86305800000001,35.616509,139.792252
KD169804554596,0,451035.0,22.559462,113.86305800000001,37.461975,126.62145100000001
WR932597082327,0,452165.0,22.559462,113.86305800000001,-6.119484,106.881179
MC574344933715,0,357828.0,22.5777,114.275347,13.756824,121.046856
ZC445842553036,0,405097.0,22.559462,113.86305800000001,13.079153,100.88608
GM991301946942,0,322723.0,22.559462,113.86305800000001,13.079153,100.88608
LG743544040931,0,725201.0,22.559462,113.86305800000001,-6.119484,106.881179
VY471805094076,0,415414.0,22.246522,114.167519,35.616509,139.792252
CL860375044708,1,356829.0,22.559462,113.86305800000001,13.756824,121.046856
CD210546531706,0,415526.0,22.559462,113.86305800000001,35.616509,139.792252
LD364425695259,0,303596.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
UG166924941263,0,436683.0,22.559462,113.86305800000001,35.616509,139.792252
YU932526395297,0,465224.0,22.559462,113.86305800000001,33.842612,130.505929
JD949653240963,0,808852.0,22.5777,114.275347,43.114035,131.882303
PK885919778212,0,554454.0,22.559462,113.86305800000001,-6.119484,106.881179
SW975446569126,0,606790.0,22.559462,113.86305800000001,13.756824,121.046856
GF344809117752,0,391841.0,22.559462,113.86305800000001,-6.119484,106.881179
IL337386325250,0,412824.0,22.559462,113.86305800000001,-7.221265,112.73161699999999
KA785275274461,0,378658.0,22.559462,113.86305800000001,24.865576,66.96804
KV104742467000,0,393075.0,22.559462,113.86305800000001,-6.119484,106.881179
LF221305114143,0,476551.00000000006,31.344022,121.64364599999999,14.602475,120.958335
UH881150914984,0,255591.00000000003,22.559462,113.86305800000001,13.756824,121.046856
ZM436493061189,0,292444.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
PY808839718581,0,389623.0,22.559462,113.86305800000001,-7.221265,112.73161699999999
IN444459186068,0,288618.0,22.559462,113.86305800000001,13.756824,121.046856
BT756987347378,0,689410.0,22.559462,113.86305800000001,35.616509,139.792252
JB789371388503,0,258848.00000000003,22.559462,113.86305800000001,13.756824,121.046856
HE939224613156,0,810895.0,22.559462,113.86305800000001,6.984864999999999,79.891802
HX864004204702,0,338726.0,22.5777,114.275347,1.3031409999999999,103.70461999999999
LQ912364835320,0,791489.0,22.559462,113.86305800000001,6.984864999999999,79.891802
VG772851719686,0,773978.0,22.5777,114.275347,33.76173,-118.25758400000001
UH511310374391,0,439033.0,22.694213,113.653433,-6.119484,106.881179
FR832908378896,0,759547.0,22.246522,114.167519,13.940551999999999,-90.787534
TZ100515032109,0,721433.0,22.5777,114.275347,16.85484,96.190748
FY568606324006,0,369691.0,-29.868304,31.050079999999998,22.419915,114.13970900000001
YE477661725823,0,506300.00000000006,22.559462,113.86305800000001,13.721708999999999,100.710983
OY934993637243,0,297807.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
MH946013956921,0,425776.0,22.246522,114.167519,35.616509,139.792252
ZP760803973787,0,356410.0,22.559462,113.86305800000001,33.842612,130.505929
VX552592576353,0,341946.0,22.559462,113.86305800000001,14.603682999999998,120.972872
TG927533287856,0,622151.0,22.559462,113.86305800000001,6.984864999999999,79.891802
JQ300804742766,0,360504.0,22.559462,113.86305800000001,3.034709,101.361204
IJ901058430799,0,329888.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
HD505448344366,0,411495.0,22.246522,114.167519,35.616509,139.792252
RQ907173757901,0,401669.0,22.559462,113.86305800000001,10.888632000000001,103.400193
TT202013991383,0,519663.00000000006,22.5777,114.275347,16.85484,96.190748
BG101292554727,0,263895.0,22.559462,113.86305800000001,14.584285000000001,120.967396
JI251635000052,0,372503.0,22.559462,113.86305800000001,-6.119484,106.881179
DE327255323682,0,403046.0,22.559462,113.86305800000001,10.283164,123.87475
JO819149476112,0,374838.0,22.559462,113.86305800000001,3.034709,101.361204
QL425291331010,0,524893.0,22.559462,113.86305800000001,33.590342,130.441447
KX308662173498,0,350181.0,22.559462,113.86305800000001,13.079153,100.88608
RB694045618156,0,441773.0,22.559462,113.86305800000001,13.756824,121.046856
OI935023474019,0,541804.0,22.559462,113.86305800000001,-6.119484,106.881179
BB952970810779,0,598378.0,22.559462,113.86305800000001,14.584285000000001,120.967396
YG814552432857,0,352918.0,22.559462,113.86305800000001,3.034709,101.361204
YD746080670022,0,256661.00000000003,22.559462,113.86305800000001,13.756824,121.046856
JF186509748812,0,554454.0,22.559462,113.86305800000001,-6.119484,106.881179
SE974678098368,0,876834.0,22.559462,113.86305800000001,18.936253,72.93839
RJ212901311020,0,492129.00000000006,22.246522,114.167519,35.616509,139.792252
OQ810873113131,0,279089.0,22.5777,114.275347,13.756824,121.046856
JZ711006341275,0,287316.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
UB396592349091,0,395412.0,22.419915,114.13970900000001,3.034709,101.361204
PV257011218161,0,369076.0,22.419915,114.13970900000001,3.034709,101.361204
FJ304143896353,0,896228.0,22.559462,113.86305800000001,18.936253,72.93839
DN846609303994,0,498530.00000000006,22.559462,113.86305800000001,25.022073000000002,55.04979
HR122186151622,0,254161.00000000003,22.559462,113.86305800000001,13.756824,121.046856
XM330140734951,0,344051.0,22.559462,113.86305800000001,13.079153,100.88608
CF767511874038,0,896228.0,22.559462,113.86305800000001,18.936253,72.93839
CQ297968161603,0,486946.00000000006,22.559462,113.86305800000001,-6.119484,106.881179
PA540844630330,0,418924.0,22.559462,113.86305800000001,-6.119484,106.881179
ZR440500559323,0,386128.0,22.559462,113.86305800000001,3.034709,101.361204
HL454231325355,0,254161.00000000003,22.559462,113.86305800000001,13.756824,121.046856
NH176830027594,0,401367.0,13.580117999999999,100.589653,22.559462,113.86305800000001
CY247915322743,0,296015.0,22.559462,113.86305800000001,13.756824,121.046856
KS559441883007,0,377440.0,22.5777,114.275347,1.3031409999999999,103.70461999999999
QZ236002606267,0,355130.0,22.246522,114.167519,14.603682999999998,120.972872
ZW319861320630,0,316013.0,22.559462,113.86305800000001,35.616509,139.792252
BK515966423031,0,892043.0,22.5777,114.275347,51.963177,1.313896
QZ396817960186,0,390684.0,22.559462,113.86305800000001,-6.119484,106.881179
OW446701712292,0,775898.0,22.559462,113.86305800000001,6.984864999999999,79.891802
ZT382776898764,0,448208.0,22.694213,113.653433,-4.057591,39.662890000000004
OV894054210047,0,377343.0,22.559462,113.86305800000001,-6.119484,106.881179
UY950722476886,0,370239.0,22.559462,113.86305800000001,-6.119484,106.881179
ZZ809252801021,0,398083.0,22.559462,113.86305800000001,3.034709,101.361204
TK218669129171,0,684048.0,22.559462,113.86305800000001,13.721708999999999,100.710983
NC585585714240,0,368771.0,22.559462,113.86305800000001,13.079153,100.88608
GV553828506067,0,619465.0,22.559462,113.86305800000001,-7.221265,112.73161699999999
OM394130452238,0,588139.0,22.559462,113.86305800000001,7.072288,125.612734
BY935307281407,0,694527.0,22.5777,114.275347,-23.954513000000002,-46.28402
WO740733543828,0,853494.0,22.5777,114.275347,16.85484,96.190748
SZ679351270721,0,373423.0,22.559462,113.86305800000001,3.034709,101.361204
MJ264092226288,0,479014.00000000006,22.5777,114.275347,1.3031409999999999,103.70461999999999
GB941796218457,0,447893.0,22.5777,114.275347,16.85484,96.190748
JA442849133622,0,252776.00000000003,22.559462,113.86305800000001,14.603682999999998,120.972872
EU869299815642,0,252219.00000000003,22.5777,114.275347,14.584285000000001,120.967396
WS433622755607,0,894222.0,22.5777,114.275347,16.85484,96.190748
NB153572666317,0,348902.0,22.419915,114.13970900000001,3.034709,101.361204
LA380617776333,0,884485.0,22.5777,114.275347,51.90936,4.6026739999999995
SB176423693978,0,630136.0,22.5777,114.275347,51.963177,1.313896
PG292619269491,0,382246.0,22.559462,113.86305800000001,-7.221265,112.73161699999999
BF601641920345,0,352336.0,22.559462,113.86305800000001,13.079153,100.88608
JC808306633282,0,725201.0,22.559462,113.86305800000001,-6.119484,106.881179
NF106614159335,0,385492.0,22.559462,113.86305800000001,13.079153,100.88608
KW442488538226,0,614449.0,22.559462,113.86305800000001,7.072288,125.612734
GH722999763561,0,264021.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
NQ768837573180,0,449524.0,22.5777,114.275347,1.3031409999999999,103.70461999999999
HR636182850168,0,315156.0,22.559462,113.86305800000001,13.756824,121.046856
YQ370232992397,0,353244.0,22.559462,113.86305800000001,1.3031409999999999,103.70461999999999
RV469738524541,0,288618.0,22.559462,113.86305800000001,13.756824,121.046856
MD203247647950,0,461232.0,22.559462,113.86305800000001,35.689487,139.691706
MB868335295778,0,635529.0,22.559462,113.86305800000001,7.072288,125.612734
XX314759743655,0,547982.0,22.559462,113.86305800000001,-6.119484,106.881179
QG857174734852,0,365059.0,22.559462,113.86305800000001,37.461975,126.62145100000001
GE474624288511,0,681413.0,22.5777,114.275347,50.790419,-1.121292
